,jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
1507,JNR1015MG,USR1290,awareness,1/14/2022,successful,post_demo_followup
1508,JNR1015MG,USR1291,lead,1/15/2022,successful,lead_introduction
1509,JNR1015MG,USR1291,lead,1/16/2022,successful,demo_schedule
1510,JNR1015MG,USR1291,lead,1/20/2022,unsuccessful,demo_not_attended
1511,JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
1512,JNR1015MG,USR1291,awareness,1/20/2022,successful,post_demo_followup
1513,JNR1015MG,USR1291,consideration,1/20/2022,successful,interested_for_conversion
1514,JNR1015MG,USR1291,consideration,1/20/2022,successful,followup_for_conversion
1515,JNR1015MG,USR1292,lead,1/15/2022,successful,lead_introduction
1516,JNR1015MG,USR1292,lead,1/16/2022,successful,demo_schedule
1517,JNR1015MG,USR1292,lead,1/17/2022,successful,demo_not_attended
1518,JNR1015MG,USR1292,awareness,1/17/2022,successful,post_demo_followup
1519,JNR1015MG,USR1292,consideration,1/17/2022,successful,interested_for_conversion
1520,JNR1015MG,USR1292,consideration,1/17/2022,unsuccessful,followup_for_conversion
1521,JNR1015MG,USR1292,consideration,1/17/2022,successful,followup_for_conversion
1522,JNR1015MG,USR1292,conversion,1/18/2022,successful,successful_conversion
1523,JNR1015MG,USR1293,lead,1/17/2022,unsuccessful,lead_introduction
1524,JNR1015MG,USR1293,lead,1/18/2022,successful,lead_introduction
1525,JNR1015MG,USR1293,lead,1/20/2022,unsuccessful,demo_schedule
1526,JNR1015MG,USR1293,lead,1/20/2022,successful,demo_schedule
1527,JNR1015MG,USR1293,lead,1/21/2022,successful,demo_not_attended
1528,JNR1015MG,USR1293,awareness,1/21/2022,successful,post_demo_followup
1529,JNR1015MG,USR1293,consideration,1/21/2022,successful,interested_for_conversion
1530,JNR1015MG,USR1293,consideration,1/21/2022,successful,followup_for_conversion
1531,JNR1015MG,USR1293,conversion,1/22/2022,successful,successful_conversion
1532,JNR1015MG,USR1294,lead,1/17/2022,successful,lead_introduction
1533,JNR1015MG,USR1294,lead,1/18/2022,successful,demo_schedule
1534,JNR1015MG,USR1294,lead,1/18/2022,successful,demo_not_attended
1535,JNR1015MG,USR1295,lead,1/15/2022,unsuccessful,lead_introduction
1536,JNR1015MG,USR1295,lead,1/16/2022,successful,lead_introduction
1537,JNR1015MG,USR1295,lead,1/17/2022,successful,demo_schedule
1538,JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
1539,JNR1015MG,USR1295,awareness,1/18/2022,successful,post_demo_followup
1540,JNR1015MG,USR1296,lead,2/19/2022,successful,lead_introduction
1541,JNR1015MG,USR1296,lead,2/21/2022,successful,demo_schedule
1542,JNR1015MG,USR1296,lead,2/21/2022,unsuccessful,demo_not_attended
1543,JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
1544,JNR1015MG,USR1297,lead,2/19/2022,successful,lead_introduction
1545,JNR1015MG,USR1297,lead,2/21/2022,successful,demo_schedule
1546,JNR1015MG,USR1297,lead,2/23/2022,unsuccessful,demo_not_attended
1547,JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
1548,JNR1015MG,USR1297,awareness,2/23/2022,successful,post_demo_followup
1549,JNR1015MG,USR1297,consideration,2/23/2022,successful,interested_for_conversion
1550,JNR1015MG,USR1297,consideration,2/23/2022,successful,followup_for_conversion
1551,JNR1015MG,USR1297,conversion,2/24/2022,successful,successful_conversion
1552,JNR1015MG,USR1298,lead,2/19/2022,unsuccessful,lead_introduction
1553,JNR1015MG,USR1298,lead,2/19/2022,successful,lead_introduction
1554,JNR1015MG,USR1298,lead,2/20/2022,successful,demo_schedule
1555,JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
1556,JNR1015MG,USR1298,awareness,2/22/2022,successful,post_demo_followup
1557,JNR1015MG,USR1299,lead,2/19/2022,successful,lead_introduction
1558,JNR1015MG,USR1299,lead,2/20/2022,successful,demo_schedule
1559,JNR1015MG,USR1299,lead,2/20/2022,successful,demo_not_attended
1560,JNR1015MG,USR1300,lead,2/19/2022,unsuccessful,lead_introduction
1561,JNR1015MG,USR1300,lead,2/20/2022,successful,lead_introduction
1562,JNR1015MG,USR1300,lead,2/22/2022,successful,demo_schedule
1563,JNR1015MG,USR1300,lead,2/22/2022,successful,demo_not_attended
1564,JNR1016MG,USR1301,lead,1/1/2022,successful,lead_introduction
1565,JNR1016MG,USR1301,lead,1/1/2022,successful,demo_schedule
1566,JNR1016MG,USR1301,lead,1/1/2022,unsuccessful,demo_not_attended
1567,JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
1568,JNR1016MG,USR1302,lead,1/1/2022,successful,lead_introduction
1569,JNR1016MG,USR1302,lead,1/3/2022,successful,demo_schedule
1570,JNR1016MG,USR1302,lead,1/7/2022,unsuccessful,demo_not_attended
1571,JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
1572,JNR1016MG,USR1302,awareness,1/7/2022,successful,post_demo_followup
1573,JNR1016MG,USR1302,consideration,1/7/2022,successful,interested_for_conversion
1574,JNR1016MG,USR1302,consideration,1/7/2022,successful,followup_for_conversion
1575,JNR1016MG,USR1302,conversion,1/8/2022,successful,successful_conversion
1576,JNR1016MG,USR1303,lead,1/1/2022,unsuccessful,lead_introduction
1577,JNR1016MG,USR1303,lead,1/1/2022,successful,lead_introduction
1578,JNR1016MG,USR1303,lead,1/2/2022,successful,demo_schedule
1579,JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
1580,JNR1016MG,USR1303,awareness,1/3/2022,successful,post_demo_followup
1581,JNR1016MG,USR1303,consideration,1/3/2022,successful,interested_for_conversion
1582,JNR1016MG,USR1303,consideration,1/3/2022,successful,followup_for_conversion
1583,JNR1016MG,USR1303,conversion,1/4/2022,successful,successful_conversion
1584,JNR1016MG,USR1304,lead,1/2/2022,successful,lead_introduction
1585,JNR1016MG,USR1304,lead,1/3/2022,successful,demo_schedule
1586,JNR1016MG,USR1304,lead,1/3/2022,successful,demo_not_attended
1587,JNR1016MG,USR1305,lead,1/3/2022,unsuccessful,lead_introduction
1588,JNR1016MG,USR1305,lead,1/4/2022,successful,lead_introduction
1589,JNR1016MG,USR1305,lead,1/6/2022,successful,demo_schedule
1590,JNR1016MG,USR1305,lead,1/6/2022,successful,demo_not_attended
1591,JNR1016MG,USR1305,awareness,1/6/2022,successful,post_demo_followup
1592,JNR1016MG,USR1305,consideration,1/6/2022,successful,interested_for_conversion
1593,JNR1016MG,USR1305,awareness,1/6/2022,successful,followup_for_consideration
1594,JNR1016MG,USR1306,lead,1/8/2022,successful,lead_introduction
1595,JNR1016MG,USR1306,lead,1/8/2022,successful,demo_schedule
1596,JNR1016MG,USR1306,lead,1/8/2022,unsuccessful,demo_not_attended
1597,JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
1598,JNR1016MG,USR1307,lead,1/8/2022,successful,lead_introduction
1599,JNR1016MG,USR1307,lead,1/10/2022,successful,demo_schedule
1600,JNR1016MG,USR1307,lead,1/10/2022,successful,demo_not_attended
1601,JNR1016MG,USR1307,awareness,1/10/2022,successful,post_demo_followup
1602,JNR1016MG,USR1307,consideration,1/10/2022,successful,interested_for_conversion
1603,JNR1016MG,USR1307,consideration,1/10/2022,successful,followup_for_conversion
1604,JNR1016MG,USR1307,conversion,1/11/2022,successful,successful_conversion
1605,JNR1016MG,USR1308,lead,1/8/2022,unsuccessful,lead_introduction
1606,JNR1016MG,USR1308,lead,1/8/2022,successful,lead_introduction
1607,JNR1016MG,USR1308,lead,1/9/2022,successful,demo_schedule
1608,JNR1016MG,USR1308,lead,1/9/2022,successful,demo_not_attended
1609,JNR1016MG,USR1309,lead,1/8/2022,successful,lead_introduction
1610,JNR1016MG,USR1309,lead,1/9/2022,successful,demo_schedule
1611,JNR1016MG,USR1309,lead,1/9/2022,successful,demo_not_attended
1612,JNR1016MG,USR1310,lead,1/8/2022,unsuccessful,lead_introduction
1613,JNR1016MG,USR1310,lead,1/9/2022,successful,lead_introduction
1614,JNR1016MG,USR1310,lead,1/11/2022,successful,demo_schedule
1615,JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
1616,JNR1016MG,USR1310,awareness,1/14/2022,successful,post_demo_followup
1617,JNR1016MG,USR1311,lead,1/15/2022,successful,lead_introduction
1618,JNR1016MG,USR1311,lead,1/17/2022,successful,demo_schedule
1619,JNR1016MG,USR1311,lead,1/20/2022,unsuccessful,demo_not_attended
1620,JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
1621,JNR1016MG,USR1311,awareness,1/20/2022,successful,post_demo_followup
1622,JNR1016MG,USR1311,consideration,1/20/2022,successful,interested_for_conversion
1623,JNR1016MG,USR1311,consideration,1/20/2022,successful,followup_for_conversion
1624,JNR1016MG,USR1311,conversion,1/21/2022,successful,successful_conversion
1625,JNR1016MG,USR1312,lead,1/15/2022,successful,lead_introduction
1626,JNR1016MG,USR1312,lead,1/16/2022,successful,demo_schedule
1627,JNR1016MG,USR1312,lead,1/17/2022,successful,demo_not_attended
1628,JNR1016MG,USR1312,awareness,1/17/2022,successful,post_demo_followup
1629,JNR1016MG,USR1312,consideration,1/17/2022,successful,interested_for_conversion
1630,JNR1016MG,USR1312,consideration,1/17/2022,successful,followup_for_conversion
1631,JNR1016MG,USR1312,conversion,1/18/2022,successful,successful_conversion
1632,JNR1016MG,USR1313,lead,1/17/2022,unsuccessful,lead_introduction
1633,JNR1016MG,USR1313,lead,1/18/2022,successful,lead_introduction
1634,JNR1016MG,USR1313,lead,1/19/2022,unsuccessful,demo_schedule
1635,JNR1016MG,USR1313,lead,1/20/2022,successful,demo_schedule
1636,JNR1016MG,USR1313,lead,1/21/2022,successful,demo_not_attended
1637,JNR1016MG,USR1313,awareness,1/21/2022,successful,post_demo_followup
1638,JNR1016MG,USR1313,consideration,1/21/2022,successful,interested_for_conversion
1639,JNR1016MG,USR1313,conversion,1/21/2022,successful,successful_conversion
1640,JNR1016MG,USR1314,lead,1/17/2022,successful,lead_introduction
1641,JNR1016MG,USR1314,lead,1/19/2022,successful,demo_schedule
1642,JNR1016MG,USR1314,lead,1/19/2022,successful,demo_not_attended
1643,JNR1016MG,USR1314,awareness,1/19/2022,successful,post_demo_followup
1644,JNR1016MG,USR1314,consideration,1/19/2022,successful,interested_for_conversion
1645,JNR1016MG,USR1314,consideration,1/19/2022,unsuccessful,followup_for_conversion
1646,JNR1016MG,USR1314,consideration,1/19/2022,successful,followup_for_conversion
1647,JNR1016MG,USR1314,conversion,1/20/2022,successful,successful_conversion
1648,JNR1016MG,USR1315,lead,1/15/2022,unsuccessful,lead_introduction
1649,JNR1016MG,USR1315,lead,1/16/2022,successful,lead_introduction
1650,JNR1016MG,USR1315,lead,1/17/2022,successful,demo_schedule
1651,JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
1652,JNR1016MG,USR1315,awareness,1/18/2022,successful,post_demo_followup
1653,JNR1016MG,USR1316,lead,2/21/2022,successful,lead_introduction
1654,JNR1016MG,USR1316,lead,2/22/2022,successful,demo_schedule
1655,JNR1016MG,USR1316,lead,2/22/2022,unsuccessful,demo_not_attended
1656,JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
1657,JNR1016MG,USR1317,lead,2/22/2022,successful,lead_introduction
1658,JNR1016MG,USR1317,lead,2/24/2022,successful,demo_schedule
1659,JNR1016MG,USR1317,lead,2/25/2022,unsuccessful,demo_not_attended
1660,JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
1661,JNR1016MG,USR1317,awareness,2/25/2022,successful,post_demo_followup
1662,JNR1016MG,USR1317,consideration,2/25/2022,successful,followup_for_conversion
1663,JNR1016MG,USR1317,consideration,2/25/2022,successful,interested_for_conversion
1664,JNR1016MG,USR1317,conversion,2/26/2022,successful,successful_conversion
1665,JNR1016MG,USR1318,lead,2/23/2022,unsuccessful,lead_introduction
1666,JNR1016MG,USR1318,lead,2/24/2022,successful,lead_introduction
1667,JNR1016MG,USR1318,lead,2/24/2022,successful,demo_schedule
1668,JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
1669,JNR1016MG,USR1318,awareness,2/25/2022,successful,post_demo_followup
1670,JNR1016MG,USR1319,lead,2/25/2022,successful,lead_introduction
1671,JNR1016MG,USR1319,lead,2/27/2022,successful,demo_schedule
1672,JNR1016MG,USR1319,lead,2/28/2022,successful,demo_not_attended
1673,JNR1016MG,USR1319,awareness,2/28/2022,successful,post_demo_followup
1674,JNR1016MG,USR1320,lead,2/26/2022,unsuccessful,lead_introduction
1675,JNR1016MG,USR1320,lead,2/27/2022,successful,lead_introduction
1676,JNR1016MG,USR1320,lead,2/28/2022,successful,demo_schedule
1677,JNR1016MG,USR1320,lead,2/28/2022,successful,demo_not_attended
1678,JNR1001MG,USR1321,lead,2/24/2022,unsuccessful,lead_introduction
1679,JNR1001MG,USR1321,lead,2/25/2022,unsuccessful,lead_introduction
1680,JNR1001MG,USR1321,lead,2/26/2022,unsuccessful,lead_introduction
1681,JNR1001MG,USR1321,lead,2/27/2022,unsuccessful,lead_introduction
1682,JNR1012MG,USR1322,lead,1/15/2022,unsuccessful,lead_introduction
1683,JNR1010MG,USR1323,lead,1/8/2022,unsuccessful,lead_introduction
1684,JNR1010MG,USR1323,lead,1/9/2022,successful,lead_introduction
1685,JNR1010MG,USR1323,lead,1/10/2022,unsuccessful,demo_schedule
1686,JNR1010MG,USR1323,lead,1/11/2022,unsuccessful,demo_schedule
1687,JNR1010MG,USR1323,lead,1/9/2022,unsuccessful,demo_schedule
1688,JNR1015MG,USR1324,lead,1/1/2022,successful,lead_introduction
1689,JNR1015MG,USR1324,lead,1/3/2022,unsuccessful,demo_schedule
1690,JNR1015MG,USR1324,lead,1/2/2022,unsuccessful,demo_schedule
1691,JNR1001MG,USR1325,lead,1/1/2022,unsuccessful,lead_introduction
1692,JNR1001MG,USR1325,lead,1/15/2022,unsuccessful,lead_introduction
1693,JNR1001MG,USR1326,lead,1/16/2022,unsuccessful,lead_introduction
1694,JNR1001MG,USR1327,lead,1/15/2022,unsuccessful,lead_introduction
1695,JNR1016MG,USR1328,lead,2/19/2022,unsuccessful,lead_introduction
1696,JNR1016MG,USR1329,lead,1/8/2022,unsuccessful,lead_introduction
1697,JNR1016MG,USR1329,lead,1/9/2022,successful,lead_introduction
1698,JNR1016MG,USR1330,lead,1/12/2022,unsuccessful,lead_introduction
1699,JNR1016MG,USR1330,lead,1/13/2022,successful,lead_introduction
1700,JNR1016MG,USR1331,lead,1/22/2022,unsuccessful,lead_introduction
1701,JNR1016MG,USR1331,lead,1/23/2022,successful,lead_introduction
1702,JNR1016MG,USR1331,lead,1/25/2022,unsuccessful,demo_schedule
1703,JNR1016MG,USR1332,lead,2/21/2022,unsuccessful,lead_introduction
1704,JNR1016MG,USR1332,lead,2/23/2022,successful,lead_introduction
1705,JNR1016MG,USR1332,lead,2/25/2022,unsuccessful,demo_schedule
1706,JNR1016MG,USR1333,lead,1/8/2022,unsuccessful,lead_introduction
1707,JNR1016MG,USR1333,lead,1/9/2022,successful,lead_introduction
1708,JNR1016MG,USR1333,lead,1/10/2022,unsuccessful,demo_schedule
1709,JNR1016MG,USR1334,lead,1/12/2022,unsuccessful,lead_introduction
1710,JNR1016MG,USR1334,lead,1/13/2022,successful,lead_introduction
1711,JNR1016MG,USR1334,lead,1/14/2022,unsuccessful,demo_schedule
1712,JNR1011MG,USR1335,lead,1/5/2022,unsuccessful,lead_introduction
1713,JNR1011MG,USR1335,lead,1/7/2022,successful,lead_introduction
1714,JNR1011MG,USR1335,lead,1/9/2022,successful,demo_schedule
1715,JNR1011MG,USR1335,lead,1/9/2022,successful,demo_not_attended
1716,JNR1011MG,USR1335,lead,1/9/2022,unsuccessful,demo_not_attended
1717,JNR1011MG,USR1336,lead,1/1/2022,unsuccessful,lead_introduction
1718,JNR1011MG,USR1337,lead,1/8/2022,unsuccessful,lead_introduction
1719,JNR1011MG,USR1338,lead,1/12/2022,unsuccessful,lead_introduction
1720,JNR1011MG,USR1339,lead,1/2/2022,unsuccessful,lead_introduction
1721,JNR1011MG,USR1340,lead,1/2/2022,unsuccessful,lead_introduction
1722,JNR1012MG,USR1341,lead,1/8/2022,unsuccessful,lead_introduction
1723,JNR1012MG,USR1342,lead,1/12/2022,unsuccessful,lead_introduction
1724,JNR1012MG,USR1343,lead,1/22/2022,successful,lead_introduction
1725,JNR1012MG,USR1343,lead,1/24/2022,successful,demo_schedule
1726,JNR1012MG,USR1343,lead,1/28/2022,unsuccessful,demo_not_attended
1727,JNR1012MG,USR1343,lead,1/28/2022,successful,demo_not_attended
1728,JNR1012MG,USR1343,awareness,1/28/2022,successful,post_demo_followup
1729,JNR1012MG,USR1343,consideration,1/28/2022,successful,interested_for_conversion
1730,JNR1012MG,USR1344,lead,2/21/2022,unsuccessful,lead_introduction
1731,JNR1012MG,USR1345,lead,1/8/2022,unsuccessful,lead_introduction
1732,JNR1012MG,USR1346,lead,1/12/2022,unsuccessful,lead_introduction
1733,JNR1012MG,USR1347,lead,1/22/2022,unsuccessful,lead_introduction
1734,JNR1012MG,USR1348,lead,2/21/2022,successful,lead_introduction
1735,JNR1012MG,USR1348,lead,2/22/2022,successful,demo_schedule
1736,JNR1012MG,USR1348,lead,2/28/2022,unsuccessful,demo_not_attended
1737,JNR1012MG,USR1348,lead,2/28/2022,successful,demo_not_attended
1738,JNR1012MG,USR1348,awareness,2/28/2022,successful,post_demo_followup
1739,JNR1012MG,USR1348,awareness,2/28/2022,successful,followup_for_consideration
1740,JNR1012MG,USR1348,consideration,2/28/2022,successful,followup_for_conversion
1741,JNR1012MG,USR1348,consideration,2/28/2022,successful,interested_for_conversion
1742,JNR1012MG,USR1349,lead,1/8/2022,unsuccessful,lead_introduction
1743,JNR1012MG,USR1350,lead,1/12/2022,unsuccessful,lead_introduction
1744,JNR1001MG,USR1351,lead,1/22/2022,unsuccessful,lead_introduction
1745,JNR1001MG,USR1352,lead,1/15/2022,unsuccessful,lead_introduction
1746,JNR1001MG,USR1353,lead,1/8/2022,unsuccessful,lead_introduction
1747,JNR1001MG,USR1354,lead,2/22/2022,unsuccessful,lead_introduction
1748,JNR1001MG,USR1355,lead,1/22/2022,unsuccessful,lead_introduction
1749,JNR1001MG,USR1356,lead,2/21/2022,unsuccessful,lead_introduction
1750,JNR1001MG,USR1357,lead,1/8/2022,unsuccessful,lead_introduction
1751,JNR1001MG,USR1358,lead,1/12/2022,unsuccessful,lead_introduction
1752,JNR1001MG,USR1359,lead,1/22/2022,unsuccessful,lead_introduction
1753,JNR1001MG,USR1360,lead,2/21/2022,unsuccessful,lead_introduction
